AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,orientation
5.842832775,Z0003,srf38,walls,682242.24453,-0.975984700639,246016.919374,-0.217839078491,253.844189269,0.0,west
2.33713311,Z0003,srf39,walls,682241.837235,-0.975984700639,246018.744179,-0.217839078491,253.844189269,0.0,west
21.0839778794,Z0003,srf40,walls,682217.34312,-0.992226281232,245954.598033,-0.124446803221,255.875439269,0.0,west
8.43359115176,Z0003,srf41,walls,682217.34312,-0.992226281232,245954.598033,-0.124446803221,255.406689269,0.0,west
8.43359115176,Z0003,srf42,walls,682214.544364,-0.992226281232,245976.912781,-0.124446803221,254.781689269,0.0,west
21.0839778794,Z0003,srf43,walls,682215.383991,-0.992226281232,245970.218357,-0.124446803221,254.781689269,0.0,west
8.43359115176,Z0003,srf44,walls,682213.424861,-0.992226281232,245985.838681,-0.124446803221,256.344189269,0.0,west
21.0839778794,Z0003,srf45,walls,682213.424861,-0.992226281232,245985.838681,-0.124446803221,255.875439269,0.0,west
21.0839778794,Z0003,srf46,walls,682215.383991,-0.992226281232,245970.218357,-0.124446803221,256.969189269,0.0,west
8.43359115176,Z0003,srf47,walls,682214.544364,-0.992226281232,245976.912781,-0.124446803221,256.969189269,0.0,west
7.94385799335,Z0003,srf48,walls,682255.628167,-0.973559807105,245963.606187,-0.228432270029,255.875439269,0.0,west
3.17754319734,Z0003,srf49,walls,682255.628167,-0.973559807105,245963.606187,-0.228432270029,255.406689269,0.0,west
3.17754319734,Z0003,srf50,walls,682253.692558,-0.973559807105,245971.855596,-0.228432270029,254.781689269,0.0,west
7.94385799335,Z0003,srf51,walls,682254.273241,-0.973559807105,245969.380774,-0.228432270029,254.781689269,0.0,west
3.17754319734,Z0003,srf52,walls,682252.918315,-0.973559807105,245975.15536,-0.228432270029,256.344189269,0.0,west
7.94385799335,Z0003,srf53,walls,682252.918315,-0.973559807105,245975.15536,-0.228432270029,255.875439269,0.0,west
7.94385799335,Z0003,srf54,walls,682254.273241,-0.973559807105,245969.380774,-0.228432270029,256.969189269,0.0,west
3.17754319734,Z0003,srf55,walls,682253.692558,-0.973559807105,245971.855596,-0.228432270029,256.969189269,0.0,west
7.85654853466,Z0003,srf56,walls,682240.924818,-0.973105189955,245976.956881,-0.230361214796,255.875439269,0.0,west
3.14261941387,Z0003,srf57,walls,682240.924818,-0.973105189955,245976.956881,-0.230361214796,255.406689269,0.0,west
3.14261941388,Z0003,srf58,walls,682238.994318,-0.973105189955,245985.111812,-0.230361214796,254.781689269,0.0,west
7.85654853468,Z0003,srf59,walls,682239.573468,-0.973105189955,245982.665332,-0.230361214796,254.781689269,0.0,west
3.14261941387,Z0003,srf60,walls,682238.222118,-0.973105189955,245988.373784,-0.230361214796,256.344189269,0.0,west
7.85654853466,Z0003,srf61,walls,682238.222118,-0.973105189955,245988.373784,-0.230361214796,255.875439269,0.0,west
7.85654853468,Z0003,srf62,walls,682239.573468,-0.973105189955,245982.665332,-0.230361214796,256.969189269,0.0,west
3.14261941388,Z0003,srf63,walls,682238.994318,-0.973105189955,245985.111812,-0.230361214796,256.969189269,0.0,west
8.12734626032,Z0003,srf64,walls,682238.268271,-0.987098482871,245994.570563,-0.160114287665,255.875439269,0.0,west
3.25093850413,Z0003,srf65,walls,682238.268271,-0.987098482871,245994.570563,-0.160114287665,255.406689269,0.0,west
3.25093850415,Z0003,srf66,walls,682236.880213,-0.987098482871,246003.127887,-0.160114287665,254.781689269,0.0,west
8.12734626035,Z0003,srf67,walls,682237.296631,-0.987098482871,246000.56069,-0.160114287665,254.781689269,0.0,west
3.25093850414,Z0003,srf68,walls,682236.32499,-0.987098482871,246006.550817,-0.160114287665,256.344189269,0.0,west
8.12734626034,Z0003,srf69,walls,682236.32499,-0.987098482871,246006.550817,-0.160114287665,255.875439269,0.0,west
8.12734626035,Z0003,srf70,walls,682237.296631,-0.987098482871,246000.56069,-0.160114287665,256.969189269,0.0,west
3.25093850415,Z0003,srf71,walls,682236.880213,-0.987098482871,246003.127887,-0.160114287665,256.969189269,0.0,west
5.84283277501,Z0003,srf72,walls,682243.194885,-0.975984700639,246012.661496,-0.217839078491,255.875439269,0.0,west
2.33713311,Z0003,srf73,walls,682243.194885,-0.975984700639,246012.661496,-0.217839078491,255.406689269,0.0,west
2.33713311,Z0003,srf74,walls,682241.837235,-0.975984700639,246018.744179,-0.217839078491,254.781689269,0.0,west
5.842832775,Z0003,srf75,walls,682242.24453,-0.975984700639,246016.919374,-0.217839078491,254.781689269,0.0,west
2.33713311,Z0003,srf76,walls,682241.294175,-0.975984700639,246021.177252,-0.217839078491,256.344189269,0.0,west
5.84283277501,Z0003,srf77,walls,682241.294175,-0.975984700639,246021.177252,-0.217839078491,255.875439269,0.0,west
5.842832775,Z0003,srf78,walls,682242.24453,-0.975984700639,246016.919374,-0.217839078491,256.969189269,0.0,west
2.33713311,Z0003,srf79,walls,682241.837235,-0.975984700639,246018.744179,-0.217839078491,256.969189269,0.0,west
21.0839778794,Z0003,srf80,walls,682217.34312,-0.992226281232,245954.598033,-0.124446803221,259.000439269,0.0,west
8.43359115176,Z0003,srf81,walls,682217.34312,-0.992226281232,245954.598033,-0.124446803221,258.531689269,0.0,west
8.43359115176,Z0003,srf82,walls,682214.544364,-0.992226281232,245976.912781,-0.124446803221,257.906689269,0.0,west
21.0839778794,Z0003,srf83,walls,682215.383991,-0.992226281232,245970.218357,-0.124446803221,257.906689269,0.0,west
8.43359115176,Z0003,srf84,walls,682213.424861,-0.992226281232,245985.838681,-0.124446803221,259.469189269,0.0,west
21.0839778794,Z0003,srf85,walls,682213.424861,-0.992226281232,245985.838681,-0.124446803221,259.000439269,0.0,west
21.0839778794,Z0003,srf86,walls,682215.383991,-0.992226281232,245970.218357,-0.124446803221,260.094189269,0.0,west
8.43359115176,Z0003,srf87,walls,682214.544364,-0.992226281232,245976.912781,-0.124446803221,260.094189269,0.0,west
7.94385799335,Z0003,srf88,walls,682255.628167,-0.973559807105,245963.606187,-0.228432270029,259.000439269,0.0,west
3.17754319734,Z0003,srf89,walls,682255.628167,-0.973559807105,245963.606187,-0.228432270029,258.531689269,0.0,west
3.17754319734,Z0003,srf90,walls,682253.692558,-0.973559807105,245971.855596,-0.228432270029,257.906689269,0.0,west
7.94385799335,Z0003,srf91,walls,682254.273241,-0.973559807105,245969.380774,-0.228432270029,257.906689269,0.0,west
3.17754319734,Z0003,srf92,walls,682252.918315,-0.973559807105,245975.15536,-0.228432270029,259.469189269,0.0,west
7.94385799335,Z0003,srf93,walls,682252.918315,-0.973559807105,245975.15536,-0.228432270029,259.000439269,0.0,west
7.94385799335,Z0003,srf94,walls,682254.273241,-0.973559807105,245969.380774,-0.228432270029,260.094189269,0.0,west
3.17754319734,Z0003,srf95,walls,682253.692558,-0.973559807105,245971.855596,-0.228432270029,260.094189269,0.0,west
7.85654853466,Z0003,srf96,walls,682240.924818,-0.973105189955,245976.956881,-0.230361214796,259.000439269,0.0,west
3.14261941387,Z0003,srf97,walls,682240.924818,-0.973105189955,245976.956881,-0.230361214796,258.531689269,0.0,west
3.14261941388,Z0003,srf98,walls,682238.994318,-0.973105189955,245985.111812,-0.230361214796,257.906689269,0.0,west
7.85654853468,Z0003,srf99,walls,682239.573468,-0.973105189955,245982.665332,-0.230361214796,257.906689269,0.0,west
3.14261941387,Z0003,srf100,walls,682238.222118,-0.973105189955,245988.373784,-0.230361214796,259.469189269,0.0,west
7.85654853466,Z0003,srf101,walls,682238.222118,-0.973105189955,245988.373784,-0.230361214796,259.000439269,0.0,west
7.85654853468,Z0003,srf102,walls,682239.573468,-0.973105189955,245982.665332,-0.230361214796,260.094189269,0.0,west
3.14261941388,Z0003,srf103,walls,682238.994318,-0.973105189955,245985.111812,-0.230361214796,260.094189269,0.0,west
8.12734626032,Z0003,srf104,walls,682238.268271,-0.987098482871,245994.570563,-0.160114287665,259.000439269,0.0,west
3.25093850413,Z0003,srf105,walls,682238.268271,-0.987098482871,245994.570563,-0.160114287665,258.531689269,0.0,west
3.25093850415,Z0003,srf106,walls,682236.880213,-0.987098482871,246003.127887,-0.160114287665,257.906689269,0.0,west
8.12734626035,Z0003,srf107,walls,682237.296631,-0.987098482871,246000.56069,-0.160114287665,257.906689269,0.0,west
3.25093850414,Z0003,srf108,walls,682236.32499,-0.987098482871,246006.550817,-0.160114287665,259.469189269,0.0,west
8.12734626034,Z0003,srf109,walls,682236.32499,-0.987098482871,246006.550817,-0.160114287665,259.000439269,0.0,west
8.12734626035,Z0003,srf110,walls,682237.296631,-0.987098482871,246000.56069,-0.160114287665,260.094189269,0.0,west
3.25093850415,Z0003,srf111,walls,682236.880213,-0.987098482871,246003.127887,-0.160114287665,260.094189269,0.0,west
5.84283277501,Z0003,srf112,walls,682243.194885,-0.975984700639,246012.661496,-0.217839078491,259.000439269,0.0,west
2.33713311,Z0003,srf113,walls,682243.194885,-0.975984700639,246012.661496,-0.217839078491,258.531689269,0.0,west
2.33713311,Z0003,srf114,walls,682241.837235,-0.975984700639,246018.744179,-0.217839078491,257.906689269,0.0,west
5.842832775,Z0003,srf115,walls,682242.24453,-0.975984700639,246016.919374,-0.217839078491,257.906689269,0.0,west
2.33713311,Z0003,srf116,walls,682241.294175,-0.975984700639,246021.177252,-0.217839078491,259.469189269,0.0,west
5.84283277501,Z0003,srf117,walls,682241.294175,-0.975984700639,246021.177252,-0.217839078491,259.000439269,0.0,west
5.842832775,Z0003,srf118,walls,682242.24453,-0.975984700639,246016.919374,-0.217839078491,260.094189269,0.0,west
2.33713311,Z0003,srf119,walls,682241.837235,-0.975984700639,246018.744179,-0.217839078491,260.094189269,0.0,west
21.0839778794,Z0003,srf120,walls,682217.34312,-0.992226281232,245954.598033,-0.124446803221,262.125439269,0.0,west
8.43359115176,Z0003,srf121,walls,682217.34312,-0.992226281232,245954.598033,-0.124446803221,261.656689269,0.0,west
8.43359115176,Z0003,srf122,walls,682214.544364,-0.992226281232,245976.912781,-0.124446803221,261.031689269,0.0,west
21.0839778794,Z0003,srf123,walls,682215.383991,-0.992226281232,245970.218357,-0.124446803221,261.031689269,0.0,west
8.43359115176,Z0003,srf124,walls,682213.424861,-0.992226281232,245985.838681,-0.124446803221,262.594189269,0.0,west
21.0839778794,Z0003,srf125,walls,682213.424861,-0.992226281232,245985.838681,-0.124446803221,262.125439269,0.0,west
21.0839778794,Z0003,srf126,walls,682215.383991,-0.992226281232,245970.218357,-0.124446803221,263.219189269,0.0,west
8.43359115176,Z0003,srf127,walls,682214.544364,-0.992226281232,245976.912781,-0.124446803221,263.219189269,0.0,west
7.94385799335,Z0003,srf128,walls,682255.628167,-0.973559807105,245963.606187,-0.228432270029,262.125439269,0.0,west
3.17754319734,Z0003,srf129,walls,682255.628167,-0.973559807105,245963.606187,-0.228432270029,261.656689269,0.0,west
3.17754319734,Z0003,srf130,walls,682253.692558,-0.973559807105,245971.855596,-0.228432270029,261.031689269,0.0,west
7.94385799335,Z0003,srf131,walls,682254.273241,-0.973559807105,245969.380774,-0.228432270029,261.031689269,0.0,west
3.17754319734,Z0003,srf132,walls,682252.918315,-0.973559807105,245975.15536,-0.228432270029,262.594189269,0.0,west
7.94385799335,Z0003,srf133,walls,682252.918315,-0.973559807105,245975.15536,-0.228432270029,262.125439269,0.0,west
7.94385799335,Z0003,srf134,walls,682254.273241,-0.973559807105,245969.380774,-0.228432270029,263.219189269,0.0,west
3.17754319734,Z0003,srf135,walls,682253.692558,-0.973559807105,245971.855596,-0.228432270029,263.219189269,0.0,west
7.85654853466,Z0003,srf136,walls,682240.924818,-0.973105189955,245976.956881,-0.230361214796,262.125439269,0.0,west
3.14261941387,Z0003,srf137,walls,682240.924818,-0.973105189955,245976.956881,-0.230361214796,261.656689269,0.0,west
3.14261941388,Z0003,srf138,walls,682238.994318,-0.973105189955,245985.111812,-0.230361214796,261.031689269,0.0,west
7.85654853468,Z0003,srf139,walls,682239.573468,-0.973105189955,245982.665332,-0.230361214796,261.031689269,0.0,west
3.14261941387,Z0003,srf140,walls,682238.222118,-0.973105189955,245988.373784,-0.230361214796,262.594189269,0.0,west
7.85654853466,Z0003,srf141,walls,682238.222118,-0.973105189955,245988.373784,-0.230361214796,262.125439269,0.0,west
7.85654853468,Z0003,srf142,walls,682239.573468,-0.973105189955,245982.665332,-0.230361214796,263.219189269,0.0,west
3.14261941388,Z0003,srf143,walls,682238.994318,-0.973105189955,245985.111812,-0.230361214796,263.219189269,0.0,west
8.12734626032,Z0003,srf144,walls,682238.268271,-0.987098482871,245994.570563,-0.160114287665,262.125439269,0.0,west
3.25093850413,Z0003,srf145,walls,682238.268271,-0.987098482871,245994.570563,-0.160114287665,261.656689269,0.0,west
3.25093850415,Z0003,srf146,walls,682236.880213,-0.987098482871,246003.127887,-0.160114287665,261.031689269,0.0,west
8.12734626035,Z0003,srf147,walls,682237.296631,-0.987098482871,246000.56069,-0.160114287665,261.031689269,0.0,west
3.25093850414,Z0003,srf148,walls,682236.32499,-0.987098482871,246006.550817,-0.160114287665,262.594189269,0.0,west
8.12734626034,Z0003,srf149,walls,682236.32499,-0.987098482871,246006.550817,-0.160114287665,262.125439269,0.0,west
8.12734626035,Z0003,srf150,walls,682237.296631,-0.987098482871,246000.56069,-0.160114287665,263.219189269,0.0,west
3.25093850415,Z0003,srf151,walls,682236.880213,-0.987098482871,246003.127887,-0.160114287665,263.219189269,0.0,west
5.84283277501,Z0003,srf152,walls,682243.194885,-0.975984700639,246012.661496,-0.217839078491,262.125439269,0.0,west
2.33713311,Z0003,srf153,walls,682243.194885,-0.975984700639,246012.661496,-0.217839078491,261.656689269,0.0,west
2.33713311,Z0003,srf154,walls,682241.837235,-0.975984700639,246018.744179,-0.217839078491,261.031689269,0.0,west
5.842832775,Z0003,srf155,walls,682242.24453,-0.975984700639,246016.919374,-0.217839078491,261.031689269,0.0,west
2.33713311,Z0003,srf156,walls,682241.294175,-0.975984700639,246021.177252,-0.217839078491,262.594189269,0.0,west
5.84283277501,Z0003,srf157,walls,682241.294175,-0.975984700639,246021.177252,-0.217839078491,262.125439269,0.0,west
5.842832775,Z0003,srf158,walls,682242.24453,-0.975984700639,246016.919374,-0.217839078491,263.219189269,0.0,west
2.33713311,Z0003,srf159,walls,682241.837235,-0.975984700639,246018.744179,-0.217839078491,263.219189269,0.0,west
21.0839778794,Z0003,srf160,walls,682217.34312,-0.992226281232,245954.598033,-0.124446803221,265.250439269,0.0,west
8.43359115176,Z0003,srf161,walls,682217.34312,-0.992226281232,245954.598033,-0.124446803221,264.781689269,0.0,west
8.43359115176,Z0003,srf162,walls,682214.544364,-0.992226281232,245976.912781,-0.124446803221,264.156689269,0.0,west
21.0839778794,Z0003,srf163,walls,682215.383991,-0.992226281232,245970.218357,-0.124446803221,264.156689269,0.0,west
8.43359115176,Z0003,srf164,walls,682213.424861,-0.992226281232,245985.838681,-0.124446803221,265.719189269,0.0,west
21.0839778794,Z0003,srf165,walls,682213.424861,-0.992226281232,245985.838681,-0.124446803221,265.250439269,0.0,west
21.0839778794,Z0003,srf166,walls,682215.383991,-0.992226281232,245970.218357,-0.124446803221,266.344189269,0.0,west
8.43359115176,Z0003,srf167,walls,682214.544364,-0.992226281232,245976.912781,-0.124446803221,266.344189269,0.0,west
7.94385799335,Z0003,srf168,walls,682255.628167,-0.973559807105,245963.606187,-0.228432270029,265.250439269,0.0,west
3.17754319734,Z0003,srf169,walls,682255.628167,-0.973559807105,245963.606187,-0.228432270029,264.781689269,0.0,west
3.17754319734,Z0003,srf170,walls,682253.692558,-0.973559807105,245971.855596,-0.228432270029,264.156689269,0.0,west
7.94385799335,Z0003,srf171,walls,682254.273241,-0.973559807105,245969.380774,-0.228432270029,264.156689269,0.0,west
3.17754319734,Z0003,srf172,walls,682252.918315,-0.973559807105,245975.15536,-0.228432270029,265.719189269,0.0,west
7.94385799335,Z0003,srf173,walls,682252.918315,-0.973559807105,245975.15536,-0.228432270029,265.250439269,0.0,west
7.94385799335,Z0003,srf174,walls,682254.273241,-0.973559807105,245969.380774,-0.228432270029,266.344189269,0.0,west
3.17754319734,Z0003,srf175,walls,682253.692558,-0.973559807105,245971.855596,-0.228432270029,266.344189269,0.0,west
7.85654853466,Z0003,srf176,walls,682240.924818,-0.973105189955,245976.956881,-0.230361214796,265.250439269,0.0,west
3.14261941387,Z0003,srf177,walls,682240.924818,-0.973105189955,245976.956881,-0.230361214796,264.781689269,0.0,west
3.14261941388,Z0003,srf178,walls,682238.994318,-0.973105189955,245985.111812,-0.230361214796,264.156689269,0.0,west
7.85654853468,Z0003,srf179,walls,682239.573468,-0.973105189955,245982.665332,-0.230361214796,264.156689269,0.0,west
3.14261941387,Z0003,srf180,walls,682238.222118,-0.973105189955,245988.373784,-0.230361214796,265.719189269,0.0,west
7.85654853466,Z0003,srf181,walls,682238.222118,-0.973105189955,245988.373784,-0.230361214796,265.250439269,0.0,west
7.85654853468,Z0003,srf182,walls,682239.573468,-0.973105189955,245982.665332,-0.230361214796,266.344189269,0.0,west
3.14261941388,Z0003,srf183,walls,682238.994318,-0.973105189955,245985.111812,-0.230361214796,266.344189269,0.0,west
8.12734626032,Z0003,srf184,walls,682238.268271,-0.987098482871,245994.570563,-0.160114287665,265.250439269,0.0,west
3.25093850413,Z0003,srf185,walls,682238.268271,-0.987098482871,245994.570563,-0.160114287665,264.781689269,0.0,west
3.25093850415,Z0003,srf186,walls,682236.880213,-0.987098482871,246003.127887,-0.160114287665,264.156689269,0.0,west
8.12734626035,Z0003,srf187,walls,682237.296631,-0.987098482871,246000.56069,-0.160114287665,264.156689269,0.0,west
3.25093850414,Z0003,srf188,walls,682236.32499,-0.987098482871,246006.550817,-0.160114287665,265.719189269,0.0,west
8.12734626034,Z0003,srf189,walls,682236.32499,-0.987098482871,246006.550817,-0.160114287665,265.250439269,0.0,west
8.12734626035,Z0003,srf190,walls,682237.296631,-0.987098482871,246000.56069,-0.160114287665,266.344189269,0.0,west
3.25093850415,Z0003,srf191,walls,682236.880213,-0.987098482871,246003.127887,-0.160114287665,266.344189269,0.0,west
5.84283277501,Z0003,srf192,walls,682243.194885,-0.975984700639,246012.661496,-0.217839078491,265.250439269,0.0,west
2.33713311,Z0003,srf193,walls,682243.194885,-0.975984700639,246012.661496,-0.217839078491,264.781689269,0.0,west
2.33713311,Z0003,srf194,walls,682241.837235,-0.975984700639,246018.744179,-0.217839078491,264.156689269,0.0,west
5.842832775,Z0003,srf195,walls,682242.24453,-0.975984700639,246016.919374,-0.217839078491,264.156689269,0.0,west
2.33713311,Z0003,srf196,walls,682241.294175,-0.975984700639,246021.177252,-0.217839078491,265.719189269,0.0,west
5.84283277501,Z0003,srf197,walls,682241.294175,-0.975984700639,246021.177252,-0.217839078491,265.250439269,0.0,west
5.842832775,Z0003,srf198,walls,682242.24453,-0.975984700639,246016.919374,-0.217839078491,266.344189269,0.0,west
2.33713311,Z0003,srf199,walls,682241.837235,-0.975984700639,246018.744179,-0.217839078491,266.344189269,0.0,west
21.0839778794,Z0003,srf200,walls,682217.34312,-0.992226281232,245954.598033,-0.124446803221,268.375439269,0.0,west
8.43359115176,Z0003,srf201,walls,682217.34312,-0.992226281232,245954.598033,-0.124446803221,267.906689269,0.0,west
8.43359115176,Z0003,srf202,walls,682214.544364,-0.992226281232,245976.912781,-0.124446803221,267.281689269,0.0,west
21.0839778794,Z0003,srf203,walls,682215.383991,-0.992226281232,245970.218357,-0.124446803221,267.281689269,0.0,west
8.43359115176,Z0003,srf204,walls,682213.424861,-0.992226281232,245985.838681,-0.124446803221,268.844189269,0.0,west
21.0839778794,Z0003,srf205,walls,682213.424861,-0.992226281232,245985.838681,-0.124446803221,268.375439269,0.0,west
21.0839778794,Z0003,srf206,walls,682215.383991,-0.992226281232,245970.218357,-0.124446803221,269.469189269,0.0,west
8.43359115176,Z0003,srf207,walls,682214.544364,-0.992226281232,245976.912781,-0.124446803221,269.469189269,0.0,west
7.94385799335,Z0003,srf208,walls,682255.628167,-0.973559807105,245963.606187,-0.228432270029,268.375439269,0.0,west
3.17754319734,Z0003,srf209,walls,682255.628167,-0.973559807105,245963.606187,-0.228432270029,267.906689269,0.0,west
3.17754319734,Z0003,srf210,walls,682253.692558,-0.973559807105,245971.855596,-0.228432270029,267.281689269,0.0,west
7.94385799335,Z0003,srf211,walls,682254.273241,-0.973559807105,245969.380774,-0.228432270029,267.281689269,0.0,west
3.17754319734,Z0003,srf212,walls,682252.918315,-0.973559807105,245975.15536,-0.228432270029,268.844189269,0.0,west
7.94385799335,Z0003,srf213,walls,682252.918315,-0.973559807105,245975.15536,-0.228432270029,268.375439269,0.0,west
7.94385799335,Z0003,srf214,walls,682254.273241,-0.973559807105,245969.380774,-0.228432270029,269.469189269,0.0,west
3.17754319734,Z0003,srf215,walls,682253.692558,-0.973559807105,245971.855596,-0.228432270029,269.469189269,0.0,west
7.85654853466,Z0003,srf216,walls,682240.924818,-0.973105189955,245976.956881,-0.230361214796,268.375439269,0.0,west
3.14261941387,Z0003,srf217,walls,682240.924818,-0.973105189955,245976.956881,-0.230361214796,267.906689269,0.0,west
3.14261941388,Z0003,srf218,walls,682238.994318,-0.973105189955,245985.111812,-0.230361214796,267.281689269,0.0,west
7.85654853468,Z0003,srf219,walls,682239.573468,-0.973105189955,245982.665332,-0.230361214796,267.281689269,0.0,west
3.14261941387,Z0003,srf220,walls,682238.222118,-0.973105189955,245988.373784,-0.230361214796,268.844189269,0.0,west
7.85654853466,Z0003,srf221,walls,682238.222118,-0.973105189955,245988.373784,-0.230361214796,268.375439269,0.0,west
7.85654853468,Z0003,srf222,walls,682239.573468,-0.973105189955,245982.665332,-0.230361214796,269.469189269,0.0,west
3.14261941388,Z0003,srf223,walls,682238.994318,-0.973105189955,245985.111812,-0.230361214796,269.469189269,0.0,west
8.12734626032,Z0003,srf224,walls,682238.268271,-0.987098482871,245994.570563,-0.160114287665,268.375439269,0.0,west
3.25093850413,Z0003,srf225,walls,682238.268271,-0.987098482871,245994.570563,-0.160114287665,267.906689269,0.0,west
3.25093850415,Z0003,srf226,walls,682236.880213,-0.987098482871,246003.127887,-0.160114287665,267.281689269,0.0,west
8.12734626035,Z0003,srf227,walls,682237.296631,-0.987098482871,246000.56069,-0.160114287665,267.281689269,0.0,west
3.25093850414,Z0003,srf228,walls,682236.32499,-0.987098482871,246006.550817,-0.160114287665,268.844189269,0.0,west
8.12734626034,Z0003,srf229,walls,682236.32499,-0.987098482871,246006.550817,-0.160114287665,268.375439269,0.0,west
8.12734626035,Z0003,srf230,walls,682237.296631,-0.987098482871,246000.56069,-0.160114287665,269.469189269,0.0,west
3.25093850415,Z0003,srf231,walls,682236.880213,-0.987098482871,246003.127887,-0.160114287665,269.469189269,0.0,west
5.84283277501,Z0003,srf232,walls,682243.194885,-0.975984700639,246012.661496,-0.217839078491,268.375439269,0.0,west
2.33713311,Z0003,srf233,walls,682243.194885,-0.975984700639,246012.661496,-0.217839078491,267.906689269,0.0,west
2.33713311,Z0003,srf234,walls,682241.837235,-0.975984700639,246018.744179,-0.217839078491,267.281689269,0.0,west
