Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
1,2,12,73,252,10.6,7.2,328.301,15.125,7378.491,7069.537
1,2,13,6,196,11.7,8.2,202.074,13.923,4569.729,4334.167
1,2,14,0,158,12.2,9.3,160.466,13.583,3635.147,3421.62
1,2,15,229,136,10.6,8.8,261.341,13.397,5742.318,5477.424
1,2,16,101,16,10,6.2,50.978,9.98,1036.304,877.792
1,2,17,0,0,8.9,5.2,0,8.9,0,0
1,2,18,0,0,8.3,4.6,0,8.3,0,0
1,2,19,0,0,7.2,4.1,0,7.2,0,0
1,2,20,0,0,6.7,7.2,0,6.7,0,0
1,2,21,0,0,6.1,7.7,0,6.1,0,0
1,2,22,0,0,5.6,8.8,0,5.6,0,0
1,2,23,0,0,5,7.2,0,5,0,0
1,3,0,0,0,4.4,9.3,0,4.4,0,0
1,3,1,0,0,3.9,8.2,0,3.9,0,0
1,3,2,0,0,3.9,7.2,0,3.9,0,0
1,3,3,0,0,2.8,7.2,0,2.8,0,0
1,3,4,0,0,2.2,4.1,0,2.2,0,0
1,3,5,0,0,1.7,5.2,0,1.7,0,0
1,3,6,0,0,1.7,3.6,0,1.7,0,0
1,3,7,326,17,2.2,6.7,115.869,2.951,2301.528,2117.383
1,3,8,626,51,4.4,7.2,354.156,8.964,7713.909,7395.472
1,3,9,763,73,5.6,8.8,567.642,12.777,12641.874,12166.43
1,3,10,677,127,6.7,8.8,658.354,15.32,14688.727,14138.336
1,3,11,903,65,7.2,9.8,795.244,17.057,17646.445,16977.668
1,3,12,917,71,7.2,10.3,811.055,17.012,17998.988,17315.303
1,3,13,843,85,7.2,11.3,721.625,15.347,16073.574,15469.237
1,3,14,706,104,6.7,11.8,560.814,12.699,12492.765,12022.557
1,3,15,563,114,5.6,10.3,385.924,9.9,8433.254,8093.962
1,3,16,253,14,3.3,7.2,89.226,3.951,1756.164,1583.335
1,3,17,0,0,2.8,8.2,0,2.8,0,0
1,3,18,0,0,2.2,6.2,0,2.2,0,0
1,3,19,0,0,1.1,1.5,0,1.1,0,0
1,3,20,0,0,-0.6,1.5,0,-0.6,0,0
1,3,21,0,0,-1.7,0,0,-1.7,0,0
1,3,22,0,0,0,3.1,0,0,0,0
1,3,23,0,0,-1.1,0,0,-1.1,0,0
1,4,0,0,0,-4.4,2.1,0,-4.4,0,0
1,4,1,0,0,-5,2.1,0,-5,0,0
1,4,2,0,0,-6.1,2.1,0,-6.1,0,0
1,4,3,0,0,-5.6,3.1,0,-5.6,0,0
1,4,4,0,0,-6.1,2.6,0,-6.1,0,0
1,4,5,0,0,-6.7,2.1,0,-6.7,0,0
1,4,6,0,0,-6.7,1.5,0,-6.7,0,0
1,4,7,341,12,-5.6,0,110.068,-2.882,2195.819,2013.9
1,4,8,593,51,-2.2,0,340.678,10.445,7378.194,7069.249
1,4,9,694,79,2.2,0,534.276,23.698,11328.963,10898.584
1,4,10,813,89,5,1.5,711.421,25.788,15113.527,14546.867
1,4,11,915,63,6.1,2.6,803.022,26.506,17056.557,16412.342
1,4,12,807,108,7.2,1.5,774.533,30.607,16137.422,15530.535
1,4,13,836,85,7.8,0,717.983,37.775,14381.902,13843.11
1,4,14,867,72,7.8,2.1,621.17,24.87,13062.522,12572.142
1,4,15,682,82,7.8,0,404.42,26.622,8124.585,7794.328
1,4,16,313,11,6.7,0,98.381,12.677,1819.116,1645.002
1,4,17,0,0,0.6,2.6,0,0.6,0,0
1,4,18,0,0,-1.1,2.1,0,-1.1,0,0
1,4,19,0,0,-1.7,0,0,-1.7,0,0
1,4,20,0,0,-2.2,2.1,0,-2.2,0,0
1,4,21,0,0,-2.8,1.5,0,-2.8,0,0
1,4,22,0,0,-3.9,2.1,0,-3.9,0,0
1,4,23,0,0,-4.4,2.6,0,-4.4,0,0
1,5,0,0,0,-2.8,1.5,0,-2.8,0,0
1,5,1,0,0,-1.7,1.5,0,-1.7,0,0
1,5,2,0,0,-2.2,0,0,-2.2,0,0
1,5,3,0,0,-1.7,0,0,-1.7,0,0
1,5,4,0,0,-2.2,0,0,-2.2,0,0
1,5,5,0,0,-2.2,0,0,-2.2,0,0
1,5,6,0,0,-2.8,0,0,-2.8,0,0
1,5,7,239,22,-1.7,0,100.214,0.749,2067.846,1888.599
1,5,8,246,100,2.2,2.6,230.33,6.527,5192.835,4941.92
1,5,9,682,103,5,4.6,554.113,15.319,12222.383,11761.592
1,5,10,730,111,7.2,7.2,679.566,17.382,15017.175,14454.227
1,5,11,831,89,8.3,8.2,774.425,19.145,17027.99,16384.953
1,5,12,783,106,8.9,6.7,754.476,21.068,16444.713,15825.476
1,5,13,780,103,9.4,5.7,702.637,21.933,15197.356,14627.456
1,5,14,672,104,9.4,5.7,543.071,18.97,11770.088,11324.829
1,5,15,535,113,9.4,6.2,375.031,15.35,8015.842,7688.737
1,5,16,251,15,6.7,3.6,90.761,7.994,1765.186,1592.173
1,5,17,0,0,4.4,3.1,0,4.4,0,0
1,5,18,0,0,1.1,3.6,0,1.1,0,0
1,5,19,0,0,0.6,3.1,0,0.6,0,0
1,5,20,0,0,0.6,2.1,0,0.6,0,0
1,5,21,0,0,-2.8,0,0,-2.8,0,0
1,5,22,0,0,-3.9,2.1,0,-3.9,0,0
1,5,23,0,0,-4.4,2.6,0,-4.4,0,0
1,6,0,0,0,-3.3,4.1,0,-3.3,0,0
1,6,1,0,0,-3.3,2.1,0,-3.3,0,0
1,6,2,0,0,-3.3,2.6,0,-3.3,0,0
1,6,3,0,0,-3.9,2.1,0,-3.9,0,0
1,6,4,0,0,-3.3,2.6,0,-3.3,0,0
1,6,5,0,0,-2.8,2.1,0,-2.8,0,0
1,6,6,0,0,-2.8,2.1,0,-2.8,0,0
1,6,7,265,22,-1.7,0,106.798,0.854,2187.913,2006.158
1,6,8,246,100,2.2,0,230.137,10.235,5104.83,4856.115
1,6,9,97,178,5,0,251.167,15.132,5617.373,5355.693
1,6,10,100,250,7.2,2.6,344.723,14.901,7747.241,7427.854
1,6,11,60,258,7.8,2.6,324.904,15.271,7299.021,6992.291
1,6,12,0,139,8.9,0,135.008,15.332,3034.577,2834.581
1,6,13,0,95,8.3,0,90.672,10.694,2080.515,1901.004
1,6,14,0,109,8.3,0,106.276,10.736,2438.119,2251.076
1,6,15,90,92,7.8,0,143.208,12.118,3195.529,2991.956
1,6,16,43,13,7.2,2.1,27.899,6.365,593.418,443.363
1,6,17,0,0,6.7,1.5,0,6.7,0,0
1,6,18,0,0,5.6,1.5,0,5.6,0,0
1,6,19,0,0,4.4,2.6,0,4.4,0,0
1,6,20,0,0,5,0,0,5,0,0
1,6,21,0,0,4.4,0,0,4.4,0,0
1,6,22,0,0,5,1.5,0,5,0,0
1,6,23,0,0,4.4,0,0,4.4,0,0
1,7,0,0,0,4.4,1.5,0,4.4,0,0
1,7,1,0,0,5,0,0,5,0,0
1,7,2,0,0,3.9,0,0,3.9,0,0
1,7,3,0,0,3.3,0,0,3.3,0,0
1,7,4,0,0,2.2,3.1,0,2.2,0,0
1,7,5,0,0,2.8,1.5,0,2.8,0,0
1,7,6,0,0,1.7,0,0,1.7,0,0
1,7,7,325,17,2.2,2.1,114.456,3.327,2263.272,2079.934
1,7,8,497,78,5.6,2.1,325.987,12.888,7034.782,6735.387
1,7,9,785,62,7.8,2.1,568.176,22.227,12115.142,11658.059
1,7,10,842,82,10.6,1.5,725.715,31.637,14991.414,14429.456
1,7,11,801,149,12.8,2.1,824.316,34.849,16831.932,16196.946
1,7,12,103,253,14.4,0,352.819,32.559,7306.864,6999.916
1,7,13,612,187,15,2.6,673.106,30.997,13971.058,13447.595
1,7,14,419,165,15.6,2.6,448.533,27.001,9413.861,9045.004
1,7,15,426,121,16.7,5.2,337.165,22.578,7019,6720.04
1,7,16,207,18,13.3,5.2,85.214,14.129,1651.879,1481.169
1,7,17,0,0,11.1,5.2,0,11.1,0,0
1,7,18,0,0,10,3.1,0,10,0,0
1,7,19,0,0,9.4,5.7,0,9.4,0,0
1,7,20,0,0,10.6,5.2,0,10.6,0,0
1,7,21,0,0,6.7,3.1,0,6.7,0,0
1,7,22,0,0,3.9,2.6,0,3.9,0,0
1,7,23,0,0,1.1,3.6,0,1.1,0,0
1,8,0,0,0,1.1,3.6,0,1.1,0,0
1,8,1,0,0,1.1,2.1,0,1.1,0,0
1,8,2,0,0,0,0,0,0,0,0
1,8,3,0,0,-0.6,0,0,-0.6,0,0
1,8,4,0,0,-1.1,1.5,0,-1.1,0,0
1,8,5,0,0,-2.8,0,0,-2.8,0,0
1,8,6,0,0,-3.3,0,0,-3.3,0,0
1,8,7,291,18,-1.1,1.5,106.543,0.137,2151.03,1970.048
1,8,8,529,66,3.9,0,327.73,15.816,6958.17,6660.883
1,8,9,768,73,7.8,0,570.58,30.122,11727.475,11283.665
1,8,10,883,72,10.6,0,739.264,39.785,14664.636,14115.16
1,8,11,831,90,12.8,2.6,778.16,32.422,16073.674,15469.333
1,8,12,873,102,14.4,2.1,824.902,36.547,16697.201,16067.719
1,8,13,767,109,15,2.6,704.433,33.012,14461.439,13919.652
1,8,14,703,116,15.6,2.6,579.322,30.267,11920.484,11470.093
1,8,15,595,109,15.6,2.1,401.421,26.335,8151.411,7820.374
1,8,16,295,17,13.9,0,105.87,19.934,1950.842,1774.02
1,8,17,0,0,8.3,2.6,0,8.3,0,0
1,8,18,0,0,5,1.5,0,5,0,0
1,8,19,0,0,3.3,3.1,0,3.3,0,0
1,8,20,0,0,2.8,2.1,0,2.8,0,0
1,8,21,0,0,2.2,3.1,0,2.2,0,0
1,8,22,0,0,0.6,3.1,0,0.6,0,0
1,8,23,0,0,0,0,0,0,0,0
1,9,0,0,0,0,0,0,0,0,0
1,9,1,0,0,-0.6,1.5,0,-0.6,0,0
1,9,2,0,0,-1.1,1.5,0,-1.1,0,0
1,9,3,0,0,-2.2,0,0,-2.2,0,0
1,9,4,0,0,-1.7,1.5,0,-1.7,0,0
1,9,5,0,0,-0.6,0,0,-0.6,0,0
1,9,6,0,0,0,1.5,0,0,0,0
1,9,7,0,16,1.7,1.5,15.128,0.184,363.176,217.413
1,9,8,21,98,5,0,108.832,6.161,2530.81,2341.786
1,9,9,172,179,7.2,1.5,306.187,14.6,6845.997,6551.783
1,9,10,330,214,10,0,489.757,29.293,10268.385,9872.693
1,9,11,251,266,11.7,0,496.701,32.476,10281.964,9885.838
1,9,12,85,262,12.8,0,349.179,28.567,7373.957,7065.13
1,9,13,260,246,13.9,0,466.418,32.56,9633.69,9258.024
1,9,14,431,157,14.4,1.5,455.907,27.461,9549.594,9176.54
1,9,15,141,130,14.4,0,214.019,24.963,4501.766,4267.846
1,9,16,71,21,13.3,0,46.007,14.883,942.857,786.152
1,9,17,0,0,10,2.6,0,10,0,0
1,9,18,0,0,5.6,3.6,0,5.6,0,0
1,9,19,0,0,5,2.6,0,5,0,0
1,9,20,0,0,4.4,0,0,4.4,0,0
1,9,21,0,0,2.8,2.6,0,2.8,0,0
1,9,22,0,0,1.7,2.6,0,1.7,0,0
1,9,23,0,0,1.7,1.5,0,1.7,0,0
1,10,0,0,0,1.7,2.6,0,1.7,0,0
1,10,1,0,0,0,2.6,0,0,0,0
1,10,2,0,0,-2.2,1.5,0,-2.2,0,0
1,10,3,0,0,-1.7,2.1,0,-1.7,0,0
1,10,4,0,0,-3.3,2.1,0,-3.3,0,0
1,10,5,0,0,-2.8,0,0,-2.8,0,0
1,10,6,0,0,-3.3,0,0,-3.3,0,0
1,10,7,322,17,-1.1,0,112.816,1.19,2247.152,2064.154
1,10,8,604,54,2.2,0,347.671,15.01,7375.911,7067.029
1,10,9,774,64,7.8,0,564.202,30.044,11596.938,11157.552
1,10,10,812,87,11.1,0,711.195,39.329,14147.045,13617.043
1,10,11,915,65,13.3,0,811.328,45.297,15705.796,15116.041
1,10,12,879,88,15.6,2.6,816.379,36.215,16553.023,15929.401
1,10,13,945,71,16.7,2.1,785.99,37.893,15742.432,15151.232
1,10,14,868,75,17.2,4.1,636.521,31.078,13022.685,12533.729
1,10,15,730,66,17.2,2.6,419.931,27.78,8402.349,8063.967
1,10,16,375,11,14.4,1.5,116.101,17.483,2097.85,1917.979
1,10,17,0,0,11.1,0,0,11.1,0,0
1,10,18,0,0,5,4.1,0,5,0,0
1,10,19,0,0,3.9,2.6,0,3.9,0,0
1,10,20,0,0,3.9,1.5,0,3.9,0,0
1,10,21,0,0,2.2,2.6,0,2.2,0,0
1,10,22,0,0,1.1,4.1,0,1.1,0,0
1,10,23,0,0,1.1,1.5,0,1.1,0,0
1,11,0,0,0,0,0,0,0,0,0
1,11,1,0,0,-1.7,0,0,-1.7,0,0
1,11,2,0,0,-2.2,0,0,-2.2,0,0
1,11,3,0,0,-2.2,0,0,-2.2,0,0
1,11,4,0,0,-1.7,0,0,-1.7,0,0
1,11,5,0,0,-4.4,1.5,0,-4.4,0,0
1,11,6,0,0,-3.9,1.5,0,-3.9,0,0
1,11,7,349,11,-2.2,0,108.619,0.986,2110.317,1930.185
1,11,8,738,37,2.8,0,383.356,16.918,8009.991,7683.056
1,11,9,785,63,7.2,0,570.082,29.931,11723.859,11280.172
1,11,10,671,139,11.1,0,670.039,38.067,13427.075,12923.556
1,11,11,879,88,13.3,0,817.193,45.243,15828.097,15233.514
1,11,12,697,141,15,2.1,736.997,35.045,15039.383,14475.58
1,11,13,859,90,16.7,3.1,751.946,34.527,15322.642,14747.882
1,11,14,803,90,17.8,3.1,617.896,32.583,12565.177,12092.43
1,11,15,617,80,17.2,2.1,384.803,27.605,7746.242,7426.883
1,11,16,323,14,15.6,0,107.287,21.504,1933.755,1757.286
1,11,17,0,0,8.3,3.1,0,8.3,0,0
1,11,18,0,0,4.4,3.1,0,4.4,0,0
1,11,19,0,0,4.4,3.6,0,4.4,0,0
1,11,20,0,0,3.9,2.1,0,3.9,0,0
1,11,21,0,0,1.7,2.1,0,1.7,0,0
1,11,22,0,0,1.1,2.1,0,1.1,0,0
1,11,23,0,0,0.6,1.5,0,0.6,0,0
1,12,0,0,0,-0.6,2.1,0,-0.6,0,0
1,12,1,0,0,-1.7,2.6,0,-1.7,0,0
1,12,2,0,0,-1.7,1.5,0,-1.7,0,0
1,12,3,0,0,-2.2,0,0,-2.2,0,0
1,12,4,0,0,-2.8,1.5,0,-2.8,0,0
1,12,5,0,0,-3.3,2.1,0,-3.3,0,0
1,12,6,0,0,-2.2,0,0,-2.2,0,0
1,12,7,357,12,-1.1,0,111.964,2.15,2167.862,1986.528
1,12,8,589,57,2.8,0,344.229,15.454,7294.979,6988.363
1,12,9,757,68,7.8,0,558.961,29.845,11504.625,11068.352
1,12,10,830,87,11.7,0,725.883,40.312,14369.231,13830.915
1,12,11,873,89,14.4,0,814.781,46.488,15680.595,15091.832
1,12,12,539,207,15.6,0,681.169,44.046,13292.084,12793.45
1,12,13,784,138,16.7,2.1,755.758,36.745,15245.081,14673.333
1,12,14,340,194,17.2,2.1,437.318,29.392,9103.833,8744.464
1,12,15,504,137,17.2,1.5,394.605,28.376,8006.289,7679.46
1,12,16,0,0,15.6,0,0,15.6,0,0
1,12,17,0,0,9.4,3.1,0,9.4,0,0
1,12,18,0,0,6.1,3.6,0,6.1,0,0
1,12,19,0,0,4.4,3.6,0,4.4,0,0
1,12,20,0,0,4.4,0,0,4.4,0,0
1,12,21,0,0,2.8,1.5,0,2.8,0,0
1,12,22,0,0,1.7,3.6,0,1.7,0,0
1,12,23,0,0,1.1,1.5,0,1.1,0,0
1,13,0,0,0,0.6,2.1,0,0.6,0,0
1,13,1,0,0,1.1,0,0,1.1,0,0
1,13,2,0,0,0.6,2.1,0,0.6,0,0
1,13,3,0,0,-2.2,2.1,0,-2.2,0,0
1,13,4,0,0,-1.1,1.5,0,-1.1,0,0
1,13,5,0,0,-2.2,0,0,-2.2,0,0
1,13,6,0,0,-2.2,1.5,0,-2.2,0,0
1,13,7,380,12,-1.1,0,117.604,0.712,2283.329,2099.568
1,13,8,749,37,3.9,0,388.309,18.244,8063.964,7735.466
1,13,9,837,51,8.9,1.5,584.4,25.42,12270.364,11807.91
1,13,10,865,73,12.2,0,730.868,41.072,14409.137,13869.32
1,13,11,903,65,14.4,0,805.503,46.237,15520.246,14937.777
1,13,12,903,80,16.7,2.6,824.925,37.461,16625.648,15999.077
1,13,13,710,145,17.8,3.1,710.011,34.853,14462.392,13920.569
1,13,14,475,161,17.8,3.1,491.716,29.582,10200.512,9806.988
1,13,15,546,133,18.3,0,411.189,35.895,8033.084,7705.48
1,13,16,0,0,16.1,1.5,0,16.1,0,0
1,13,17,0,0,9.4,3.1,0,9.4,0,0
1,13,18,0,0,6.1,3.1,0,6.1,0,0
1,13,19,0,0,5.6,3.1,0,5.6,0,0
1,13,20,0,0,5.6,2.1,0,5.6,0,0
1,13,21,0,0,3.9,2.6,0,3.9,0,0
1,13,22,0,0,2.8,1.5,0,2.8,0,0
1,13,23,0,0,1.7,0,0,1.7,0,0
1,14,0,0,0,0.6,3.1,0,0.6,0,0
1,14,1,0,0,0.6,0,0,0.6,0,0
1,14,2,0,0,0,0,0,0,0,0
1,14,3,0,0,-1.1,0,0,-1.1,0,0
1,14,4,0,0,-1.1,0,0,-1.1,0,0
1,14,5,0,0,-1.1,0,0,-1.1,0,0
1,14,6,0,0,-2.8,0,0,-2.8,0,0
1,14,7,336,12,-0.6,0,105.997,0.616,2067.428,1888.19
1,14,8,707,43,3.9,0,379.569,17.81,7916.924,7592.673
1,14,9,797,60,8.3,0,575.097,31.107,11760.892,11315.946
1,14,10,824,86,12.8,0,721.979,41.304,14222.221,13689.414
1,14,11,903,68,15.6,0,810.491,47.435,15520.143,14937.679
1,14,12,830,105,17.2,0,802.945,49.159,15242.404,14670.76
1,14,13,808,106,18.9,0,741.034,48.829,14048.004,13521.688
1,14,14,865,85,18.9,1.5,653.966,38.264,12936.468,12450.588
1,14,15,812,58,18.9,1.5,453.806,32.508,8881.386,8528.745
1,14,16,0,0,15.6,2.6,0,15.6,0,0
1,14,17,0,0,9.4,3.6,0,9.4,0,0
1,14,18,0,0,7.2,3.1,0,7.2,0,0
1,14,19,0,0,6.1,0,0,6.1,0,0
1,14,20,0,0,5.6,1.5,0,5.6,0,0
1,14,21,0,0,2.8,1.5,0,2.8,0,0
1,14,22,0,0,2.8,1.5,0,2.8,0,0
1,14,23,0,0,0.6,1.5,0,0.6,0,0
1,15,0,0,0,1.7,2.6,0,1.7,0,0
1,15,1,0,0,1.1,0,0,1.1,0,0
1,15,2,0,0,-1.1,0,0,-1.1,0,0
1,15,3,0,0,1.7,2.6,0,1.7,0,0
1,15,4,0,0,-1.1,1.5,0,-1.1,0,0
1,15,5,0,0,-1.1,2.1,0,-1.1,0,0
1,15,6,0,0,-1.1,0,0,-1.1,0,0
1,15,7,49,20,0.6,1.5,38.403,-0.702,856.013,700.976
1,15,8,488,74,3.9,1.5,317.327,11.354,6891.317,6595.864
1,15,9,746,80,7.8,0,567.051,29.918,11676.565,11234.483
1,15,10,842,81,11.1,0,730.402,39.948,14487.409,13944.643
1,15,11,909,63,14.4,0,810.685,46.389,15609.867,15023.886
1,15,12,915,74,16.7,2.1,830.905,38.989,16620.754,15994.381
1,15,13,931,68,16.7,2.1,782.043,37.838,15679.877,15091.143
1,15,14,858,76,17.8,0,641.65,44.662,12286.589,11823.57
1,15,15,744,71,17.2,2.1,440.939,29.132,8806.49,8456.099
1,15,16,0,0,13.3,4.6,0,13.3,0,0
1,15,17,0,0,10.6,4.6,0,10.6,0,0
1,15,18,0,0,8.9,3.1,0,8.9,0,0
1,15,19,0,0,7.8,2.6,0,7.8,0,0
1,15,20,0,0,3.3,1.5,0,3.3,0,0
1,15,21,0,0,2.2,0,0,2.2,0,0
1,15,22,0,0,1.1,2.6,0,1.1,0,0
1,15,23,0,0,2.8,2.6,0,2.8,0,0
1,16,0,0,0,0,0,0,0,0,0
1,16,1,0,0,0,0,0,0,0,0
1,16,2,0,0,-2.8,0,0,-2.8,0,0
1,16,3,0,0,-2.8,0,0,-2.8,0,0
1,16,4,0,0,-2.2,0,0,-2.2,0,0
1,16,5,0,0,-4.4,2.1,0,-4.4,0,0
1,16,6,0,0,-4.4,3.1,0,-4.4,0,0
1,16,7,339,18,-1.1,0,116.732,0.546,2320.159,2135.62
1,16,8,670,51,2.2,0,372.331,15.99,7848.833,7526.539
1,16,9,872,48,7.2,0,604.119,30.988,12353.03,11887.701
1,16,10,842,85,11.7,2.1,736.081,31.207,15247.271,14675.437
1,16,11,920,60,13.9,1.5,817.389,37.84,16442.912,15823.747
1,16,12,945,67,16.1,0,848.577,49.534,16074.438,15470.067
1,16,13,851,106,17.2,2.1,773.355,38.154,15492.1,14910.732
1,16,14,499,175,17.8,2.1,525.461,32.288,10767.743,10355.91
1,16,15,590,87,17.2,2.6,387.172,26.671,7870.008,7547.105
1,16,16,0,0,15.6,2.1,0,15.6,0,0
1,16,17,0,0,12.8,2.1,0,12.8,0,0
1,16,18,0,0,8.9,3.6,0,8.9,0,0
1,16,19,0,0,7.8,1.5,0,7.8,0,0
1,16,20,0,0,4.4,2.1,0,4.4,0,0
1,16,21,0,0,4.4,0,0,4.4,0,0
1,16,22,0,0,2.8,2.6,0,2.8,0,0
1,16,23,0,0,0.6,1.5,0,0.6,0,0
1,17,0,0,0,0,2.6,0,0,0,0
1,17,1,0,0,1.1,0,0,1.1,0,0
1,17,2,0,0,0,0,0,0,0,0
1,17,3,0,0,-1.7,0,0,-1.7,0,0
1,17,4,0,0,-3.3,2.1,0,-3.3,0,0
1,17,5,0,0,-2.8,1.5,0,-2.8,0,0
1,17,6,0,0,-2.2,1.5,0,-2.2,0,0
1,17,7,378,12,-1.1,0,115.922,0.558,2245.095,2062.14
1,17,8,622,54,2.2,0,355.99,15.356,7540.354,7226.843
1,17,9,815,69,7.8,0,598.659,31.256,12241.975,11780.505
1,17,10,836,86,12.2,3.1,733.843,29.407,15335.096,14759.852
1,17,11,932,62,14.4,4.6,831.074,31.273,17268.926,16615.922
1,17,12,927,93,16.1,6.7,872.779,30.338,18223.896,17530.613
1,17,13,888,84,16.7,5.7,778.249,30.806,16162.187,15554.31
1,17,14,767,107,16.1,4.6,625.677,28.906,12985.407,12497.782
1,17,15,674,101,15.6,3.6,441.692,25.49,9032.491,8675.288
1,17,16,0,0,12.8,3.1,0,12.8,0,0
1,17,17,0,0,8.9,2.1,0,8.9,0,0
1,17,18,0,0,6.1,3.6,0,6.1,0,0
1,17,19,0,0,3.9,3.6,0,3.9,0,0
1,17,20,0,0,2.8,1.5,0,2.8,0,0
1,17,21,0,0,0.6,2.1,0,0.6,0,0
1,17,22,0,0,0,2.1,0,0,0,0
1,17,23,0,0,-0.6,3.1,0,-0.6,0,0
1,18,0,0,0,0.6,0,0,0.6,0,0
1,18,1,0,0,-2.2,2.6,0,-2.2,0,0
1,18,2,0,0,-2.2,0,0,-2.2,0,0
1,18,3,0,0,-4.4,1.5,0,-4.4,0,0
1,18,4,0,0,-2.8,0,0,-2.8,0,0
1,18,5,0,0,-3.9,2.6,0,-3.9,0,0
1,18,6,0,0,-3.3,0,0,-3.3,0,0
1,18,7,273,24,-1.1,0,108.08,0.034,2209.838,2027.624
1,18,8,263,98,2.8,0,233.992,10.988,5164.072,4913.877
1,18,9,654,113,6.1,0,551.008,27.169,11521.89,11085.035
1,18,10,919,70,10,1.5,772.66,32.281,15919.658,15321.447
1,18,11,920,84,12.2,1.5,849.294,37.213,17143.563,16495.756
1,18,12,587,213,13.9,0,732.919,44.244,14292.048,13756.628
1,18,13,43,240,13.9,0,288.265,29.317,6066.531,5793.197
1,18,14,64,200,14.4,0,255.438,25.072,5471.656,5213.699
1,18,15,443,120,14.4,0,355.432,28.443,7234.649,6929.715
1,18,16,0,0,13.9,0,0,13.9,0,0
1,18,17,0,0,12.8,2.6,0,12.8,0,0
1,18,18,0,0,10,2.1,0,10,0,0
1,18,19,0,0,11.7,1.5,0,11.7,0,0
1,18,20,0,0,9.4,2.1,0,9.4,0,0
1,18,21,0,0,8.9,3.1,0,8.9,0,0
1,18,22,0,0,3.9,2.6,0,3.9,0,0
1,18,23,0,0,3.3,3.6,0,3.3,0,0
1,19,0,0,0,5.6,4.6,0,5.6,0,0
1,19,1,0,0,3.9,2.1,0,3.9,0,0
1,19,2,0,0,2.8,2.1,0,2.8,0,0
1,19,3,0,0,3.9,0,0,3.9,0,0
1,19,4,0,0,2.8,0,0,2.8,0,0
1,19,5,0,0,2.2,3.6,0,2.2,0,0
1,19,6,0,0,2.2,2.1,0,2.2,0,0
1,19,7,374,13,1.7,0,115.85,3.31,2221.957,2039.488
1,19,8,639,57,6.7,1.5,367.707,15.95,7772.311,7452.207
1,19,9,867,50,10.6,2.1,605.786,26.067,12688.763,12211.664
1,19,10,901,66,14.4,0,755.72,43.997,14683.965,14133.756
1,19,11,926,60,15.6,1.5,827.108,39.776,16481.492,15860.768
1,19,12,932,71,16.7,2.1,848.724,39.476,16941.693,16302.208
1,19,13,949,65,17.8,2.1,800.707,39.406,15937.845,15338.911
1,19,14,848,80,17.2,2.6,648.3,33.742,13135.596,12642.596
1,19,15,761,67,16.1,9.3,449.34,21.745,9311.412,8945.704
